screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
Tim4Crawley,4,1.734748011,50,3.920792293,654,110.33687,176.4960212,40244,2197.6354,66539,1.925531915,923,744,0
GavinBarwell,4,6.41874028,1140,29.94015556,16509,112.6695179,106.2083981,68998,1973.790405,273168,0.190198366,5000,1524,0
GhillyFlower,4,0.235990529,36,1.339238092,299,129.0055249,355.2423047,56283,2098.892182,450092,0.161137441,751,1091,0
CroydonLibDems,4,0.639240506,12,1.906744706,101,121.9493671,206.7594937,4438,647.6098942,32668,0.675159236,616,669,0
JennyChapman,4,1.699959888,111,5.817920846,4238,106.9787405,505.550341,676286,14310.50349,1260337,0.243579454,5000,2247,0
pmcuthbertson,4,0.275324675,47,2.479429964,106,115.4415584,26.22337662,1931,142.0073237,10096,1.872395833,1189,1868,0
Simon_Beard,4,0.456,7,1.054544451,57,110.376,102.272,3734,469.5359134,12784,5.620967742,390,75,0
AndyHollyer,4,0.54679803,14,1.637469841,111,122.7487685,173.2315271,5646,546.4376353,35166,3.118811881,235,410,0
helenhayes_,4,8.017751479,1289,47.97564389,6775,119.7751479,205.8887574,141820,4880.59324,173976,0.119668246,5000,2180,0
ArklessRichard,4,5.316096747,229,15.14982719,6374,119.4720601,51.57464554,4640,246.5250117,61838,0.60851419,5000,715,0
norman_mathew,4,0.375816993,13,1.300805489,115,124.9542484,624.2843137,50469,4045.657691,191031,2.370491803,223,531,0
meenahansgreen,4,0.665289256,9,1.167550997,161,114.6652893,159.4586777,26434,1738.864945,38589,1.954356846,173,157,0
PeterMcilvenna,4,2.086956522,368,22.84382334,576,118.442029,382.4202899,20343,1933.972085,105548,1.214545455,266,398,0
NigelBakhai,4,1.071428571,4,1.334395835,15,96.28571429,81.21428571,1019,260.8798789,1137,52.46153846,669,993,0
stephenctimms,4,1.135371179,237,8.020026832,1560,124.4570597,58.19286754,18096,666.2036747,79957,0.227967953,5000,979,0
kirstenoswald,4,8.85584563,530,27.87964022,7802,115.846765,65.94324631,10465,445.482311,58096,0.120454545,5000,3601,0
SandyBatho,4,3.486486486,22,5.529388909,129,107.027027,1.189189189,9,2.166549603,44,15.41666667,153,40,0
NigelSussman4MP,4,0.229690522,41,1.541479514,475,111.3747582,124.9709865,58681,1518.63319,258440,0.351717465,296,506,0
BambosMP,4,5.5,55,7.904376425,1584,132.8506944,55.25347222,10989,649.1994389,15913,2.529616725,5000,1488,0
ee_labour,4,0.645,56,2.906138618,387,125.915,348.145,18684,1729.676109,208887,1.208681135,670,777,0
JoeJLevy,4,0.901714286,28,2.622005215,789,121.8754286,110.6777143,37657,1431.420188,96843,0.705949657,675,1060,0
martinwhybrow,4,0.898373984,15,2.137032504,442,125.8902439,91.68495935,27414,1265.449347,45109,1.484725051,1303,1627,0
Gary_Middleton,4,2.046866772,127,5.523411271,3887,120.0331754,86.68878357,18587,669.2550861,164622,0.308746048,2943,1003,0
sullivan_jed,4,0.912634409,217,8.419712632,679,116.1653226,480.4018817,38054,2354.12722,357419,0.977119785,705,697,0
EdwardLeighMP,4,11.57419355,549,36.88962585,3588,128.2870968,9.64516129,447,29.80717427,2990,2.352750809,4620,168,0
Abbott4Gedling,4,0.896551724,10,2.29959758,78,122.3908046,235.7126437,4988,651.3413906,20507,8.476744186,859,2652,0
lottifairbanks,4,0.283236994,16,1.143267266,98,104.7514451,856.7514451,130829,7562.794436,296436,2.037681159,417,904,0
Katewatson67,4,3.704453441,141,11.21332079,915,127.7854251,175.2834008,20728,1351.976748,43295,2.735772358,1250,607,0
ewanhoyle,4,0.140540541,6,0.576784872,130,119.8681081,1052.184865,104701,6121.177365,973271,0.788961039,1491,1195,0
PollokLabour,4,3.272727273,17,4.398847833,108,123.6969697,9.575757576,243,41.38879244,316,0.875,145,178,0
cj_dinenage,4,2.430129516,85,7.138974332,3565,124.9665985,1616.300613,852016,29961.26802,2371113,0.26739427,5000,847,0
MandyGarford,4,0.421560035,27,1.371498289,481,94.93865031,159.9000876,38841,1629.473117,182446,0.631578947,856,1476,0
JamesWillisLD,4,0.709677419,6,1.178486775,66,115.0430108,105.0215054,3145,383.0721872,9767,0.456521739,325,1726,0
AnneMilton,4,2.160493827,26,3.393737115,700,94.01234568,20.25,6111,338.9094108,6561,2.099071207,5000,668,0
alastairis,4,0.773333333,50,2.84678376,522,126.0918519,539.1333333,55567,3564.871606,363915,0.028189911,1505,2536,0
GreenRebJohnson,4,1.68,53,4.947888439,420,132.436,279.052,11487,1260.938416,69763,2.445783133,769,279,0
luke_r_parker,4,1.405063291,54,6.518753836,111,112.3291139,554.5316456,34351,3842.963215,43808,8.935897436,399,338,0
HackneyTogether,4,0.480851064,19,1.310076328,339,121.4170213,163.6156028,24757,1682.06506,115349,0.065340909,114,522,0
DavidDavisMP,4,75.98366013,1046,130.9825478,23251,119.4346405,92.89215686,1474,169.4370286,28425,1.947540984,5000,35,0
DerekTwiggMP,4,7.625377644,153,13.78684811,2524,123.734139,23.70090634,2260,138.9968526,7845,2.2,4123,378,0
MarkJSewards,4,3.185990338,182,10.00551524,2638,111.2101449,4461.742754,676286,38945.2064,3694323,0.879081016,4025,2671,0
NavinShah2016,4,2.740816327,195,10.19244255,1343,127.0163265,28.41020408,3138,188.2545961,13921,1.490797546,2339,499,0
GarethThomasMP,4,3.53820598,97,7.642078528,1065,126.7873754,56.31229236,2772,252.9619136,16950,0.093333333,5000,3400,0
Phil_Broughton,4,1.263888889,86,5.088639459,455,103.4472222,72.56944444,12146,822.0366514,26125,1.91086351,310,373,0
MikeHillMP,4,3.192727273,119,9.409624754,878,106.2327273,26.77454545,2040,160.7051962,7363,2.627737226,1669,105,0
CllrCarlJackson,4,1,11,1.726553965,263,128.2927757,42.98098859,3693,305.7659142,11304,2.755725191,304,362,0
domcgraham,4,0.444983819,20,1.345993365,550,110.8074434,709.2322006,410286,12153.53272,876611,0.153036437,901,1835,0
AmberRuddHR,4,13.93342037,1304,72.22404585,10673,125.3877285,37.07832898,3751,169.1235713,28402,0.949019608,5000,2268,0
paulgraylocal,4,0.110859729,10,0.658339941,49,122.3393665,749.7330317,169389,8473.298679,331382,1.637188209,114,150,0
AlanMakMP,4,2.013557929,74,4.147176951,4901,134.2678718,47.8874281,12289,473.6602336,116558,0.250719277,5000,2248,0
billnewtondunn,4,0.909090909,6,1.67628081,20,98.77272727,0.5,5,1.118033989,11,31.57142857,1442,105,0
SallySymington,4,0.6875,13,1.699954043,55,111.125,36.2,654,120.4782553,2896,1.291139241,85,107,0
MartinYFx2016x,4,0.189257028,23,0.785041535,377,122.122992,47.60291165,21980,728.0512254,94825,0.364138624,380,555,0
Offord4Hendon,4,5.030395137,538,32.33288557,1655,121.8723404,123.8358663,8416,601.5057528,40742,2.219512195,5000,59,0
timscottuk,4,1.693532338,113,6.004940583,1702,109.9124378,486.2447761,146856,5646.857711,488676,0.724103586,4849,5000,0
LizMcInnes_MP,4,12.14145031,1333,62.28448358,13562,125.1199642,225.778872,45333,1971.067834,252195,0.157706093,5000,2557,0
RichardCano2,4,0.657458564,37,2.956494643,357,118.4972376,911.3167587,207529,9121.94807,494845,1.335793358,166,141,0
jh66111,4,0.603491272,58,2.839846117,484,118.1097257,814.9214464,96900,4688.113696,653567,0.498127341,517,391,0
Dawn_Barnes,4,1.424906467,143,6.121048638,2666,112.738108,254.5088188,60879,2785.27614,476186,0.187165775,2675,2314,0
martinmccluskey,4,5.590631365,253,19.43492546,5490,113.2107943,294.3798371,141821,4689.889362,289081,0.091743119,3432,1584,0
DonaldBoyd7,4,0.352,3,0.622973515,44,96.96,4.2,223,26.19862592,525,5.870967742,87,89,0
RRitchieC,4,0.283333333,4,0.732385751,51,116.8611111,106.1388889,6253,549.724282,19105,3.340782123,66,97,0
IoWBobSeely,4,0.395683453,14,1.266028077,495,108.1670663,384.4436451,234254,7353.224301,480939,0.352,3180,633,0
davidherbertst,4,0.208542714,5,0.520173325,83,107.5678392,32.85427136,7185,386.6861125,13076,1.808564232,195,130,0
emmadentcoad,4,0.378497791,18,1.423413551,257,122.0029455,584.9351988,22489,1958.880175,397171,0.089970501,5000,969,0
KetteringGreens,4,1.604395604,9,2.262348876,146,117.4285714,378.7032967,27699,2896.51134,34462,4.311111111,241,445,0
Elsiethered,4,0.535493827,113,4.523802557,347,123.316358,182.8842593,18722,1103.001532,118509,1.125193199,230,68,0
CSkidmoreUK,4,1.745939675,126,6.117314136,1505,132.863109,11.41763341,781,41.69961708,9842,0.830429733,5000,658,0
LesleyLaird,4,0.16467916,15,0.948486659,290,129.1010789,888.8188529,197855,8420.820405,1565210,0.143181818,3584,339,0
KnowsleyGreens,4,0.408805031,21,1.984892109,65,113.5660377,208.4654088,12399,1255.516075,33146,4.32278481,154,60,0
NeilMiney,4,0.490384615,23,2.445542225,51,127.8365385,419.6442308,5751,946.961283,43643,6.893203883,82,168,0
hilarybennmp,4,48.42932729,7758,252.0365607,64072,114.2184429,218.2690854,41039,1574.74018,288770,0.551437216,5000,287,0
JonAshworth,4,44.51181102,1723,151.1143446,22612,121.1614173,430.6200787,18964,1770.157589,218755,0.082840237,5000,2337,0
Jack2Hickey,4,1.677897574,41,4.090620644,1245,111.7277628,95.0902965,15414,766.6788837,70557,0.981106613,774,743,0
leicesterliz,4,29.31878307,1480,89.54462378,44330,111.9451058,414.5039683,96218,4429.48654,626730,0.221045665,5000,1567,0
PeterTFortune,4,0.439674315,34,1.652406328,594,116.4803849,145.4900074,36496,1256.065601,196557,0.372592593,1118,811,0
elliereeves,4,9.812658228,1388,79.34047982,3876,120.6936709,73.86329114,18684,962.658051,29176,1.829949239,5000,1997,0
MusicmanTOURS,4,0.077452668,10,0.507287054,45,109.3098107,0.061962134,7,0.393075528,36,1.251724138,96,381,0
DavidRutley,4,1.704011065,381,14.43824348,1232,130.9004149,45.04702628,16352,645.8899919,32569,1.009695291,5000,1176,0
PirateBlackburn,4,0.682857143,16,1.921158239,239,121.7257143,124.7714286,20889,1272.02544,43670,0.074498567,179,383,0
johnbridges51,4,0.03030303,1,0.171419826,1,99.48484848,3.151515152,33,5.3491501,104,14.1875,163,257,0
kemiabidogun,4,0.066666667,1,0.249443826,1,111.4,2.2,18,4.415125517,33,5.285714286,18,101,0
phileckersley,4,1.306122449,15,2.45534886,128,105.5816327,0.785714286,10,1.52027119,77,7.494845361,376,290,0
Afzal4Gorton,4,7.712418301,97,12.20664836,2360,130.6699346,695.0163399,38525,3175.105297,212675,0.170491803,5000,4228,0
AmyKitcher,4,1.748557296,155,6.237555457,2121,100.8211047,530.7032152,148160,5824.538595,643743,0.601485149,1945,463,0
Fionna_T_,4,0.281609195,55,2.076876638,294,128.4636015,1101.743295,410291,13315.88076,1150220,0.697027804,677,1282,0
_MarkGlasgow,4,0.816993464,21,1.966510158,625,122.7385621,3.963398693,663,25.02738305,3032,0.951570681,417,120,0
fredgrindrod,4,1.785714286,11,2.262907046,150,132.2142857,751.0595238,23022,3524.542552,63089,0.385542169,294,416,0
rowlem,4,0.405405405,4,0.943239371,15,112.6756757,62.81081081,991,179.661068,2324,19.72222222,80,94,0
CharlynnePullen,4,1.511363636,49,4.146450613,266,124.3806818,38.59659091,4057,313.9255155,6793,4.165714286,1978,2300,0
grahamfindlay,4,0.503649635,9,1.114758902,138,107.8832117,4102.036496,1086067,65486.84847,1123958,2.644688645,928,2157,0
DavidTCDavies,4,9.794569067,921,43.7249136,16592,121.6227863,40.70602125,35909,882.5522703,68956,0.430596574,5000,1162,0
angela_feeney,4,1.465534979,89,4.473958189,2849,83.05195473,62.17386831,35130,1015.595783,120866,0.375193001,2146,2978,0
abmacneilsnp,4,0.619335347,37,2.66114271,205,105.7734139,51.19033233,7058,419.7789845,16944,2.206060606,962,306,0
Chantal4Labour,4,1.8,14,3.560898763,180,120.78,607.24,25433,3420.304513,60724,0.323232323,201,115,0
RichardBenyonMP,4,5.106719368,901,31.49109049,9044,111.8622247,152.8695652,104234,2715.515858,270732,0.411864407,5000,467,0
AlexSkirvinLAB,4,1.115015974,51,4.027009222,349,121.2555911,605.1597444,44126,3179.594997,189415,0.118589744,575,1196,0
NewcastleEastLD,4,0.093969144,25,0.728794724,268,113.7871669,72.33099579,20377,606.9420089,206288,0.249035426,309,256,0
DuncanCCrute,4,1.75,11,3,56,125.34375,264.75,4988,891.9975126,8472,0.935483871,165,94,0
Marie4NA,4,1.15136876,17,1.994263648,715,106.2254428,406.2962963,157539,6411.074922,252310,0.053225806,402,397,0
james_labour,4,0.805369128,7,1.366806165,240,130.5939597,522.204698,23013,1801.305152,155617,0.121212121,314,397,0
Simon4NDorset,4,1.355481728,26,2.88365969,1224,117.5149502,92.00996678,5396,416.5811557,83085,0.23059867,5000,1185,0
cmartinLD,4,0.567567568,24,1.628693289,315,110.1873874,7.544144144,1276,63.50242485,4187,1.312274368,605,668,0
WeLikeMike,4,0.248214286,9,0.742219421,139,95.43035714,3.823214286,502,31.25978413,2141,1.254025045,671,1739,0
NEHantsGreens,4,1.88547486,22,3.047255597,675,119.4608939,92.74860335,13498,750.687464,33204,2.025210084,636,561,0
sasharosenorris,4,0.897810219,13,1.608756475,123,89.62043796,0.328467153,11,1.146938095,45,4.904411765,216,113,0
tomssthornhill,4,0.373188406,16,1.427678761,103,114.4130435,1444.442029,70103,7531.342194,398666,2.614545455,689,1747,0
dempsey4labour,4,1.52,24,3.021522795,228,113.1733333,83.15333333,1269,232.6913761,12473,4.785234899,1321,956,0
rehalfrances,4,0.275949367,9,0.934461896,109,109.9518987,268.3670886,14986,1364.920008,106005,1.850253807,418,733,0
GlindonMary,4,1.189655172,17,2.709860008,138,121.1551724,607.1293103,25434,3000.736084,70427,0.408695652,985,222,0
OwenTemple2,4,1.970479705,31,4.676929259,534,106.6346863,95.58302583,6003,565.2887447,25903,2.681481481,391,72,0
ddothill,4,0.183486239,3,0.544617324,20,114.3394495,1823.944954,106922,10716.5712,198810,6.703703704,369,1174,0
rm113,4,0.093628088,6,0.409983947,72,111.6215865,1137.241873,208670,9187.19654,874539,0.9453125,314,200,0
JGray,4,4.433333333,167,21.40978489,266,118.2666667,243.9333333,10578,1369.331295,14636,11.94915254,5000,97,0
Michael_Ellis1,4,2.089211618,65,5.484259615,1007,133.7489627,182.9896266,15414,990.040488,88201,1.513513514,5000,222,0
GeorgeSmid,4,0.250728863,29,1.774813519,86,115.5947522,95.44314869,6896,601.0343384,32737,2.131578947,178,108,0
NorwichChloe,4,2.407864302,103,5.012954674,3123,125.3138011,5.978411719,926,34.86892955,7754,0.525462963,5000,337,0
LanaHempsall,4,0.874493927,21,1.970541461,216,90.91093117,17.77327935,1434,145.1971339,4390,2.943089431,854,478,0
KirstyJonesNGP,4,1.060301508,15,2.313687025,211,118.361809,145.0251256,5772,611.5810587,28860,1.393939394,345,530,0
ANorrisMP,4,1.127240143,294,9.102164652,1258,104.859319,243.0421147,96903,3216.720358,271235,0.469058296,3616,1159,0
Marcus4Nuneaton,4,1.661016949,82,5.188648231,2156,120.5084746,66.78967643,49673,1417.888044,86693,0.562066307,5000,656,0
JBrokenshire,4,6.408928571,413,23.79200629,3589,125,115.3660714,18684,1069.575729,64605,1.295169946,5000,1774,0
nicolablackwood,4,3.365109034,245,15.19038157,5401,129.3196262,267.2641745,67256,2589.021285,428959,0.453241895,5000,1964,0
angelasmithmp,4,1.87412993,228,11.68668919,3231,115.5817865,333.437935,209324,6141.415772,574847,0.261752757,5000,2678,0
dougilawson,4,0.296052632,12,1.16041517,90,116.0953947,113.7565789,4807,445.8462311,34582,2.399339934,66,119,0
CllrPeterBarret,4,0.839050132,35,2.64584209,318,106.5461741,21.47229551,2554,142.9265034,8138,1.558201058,319,310,0
FflurElin,4,2.043126685,69,5.93025728,758,118.2884097,472.902965,79352,4993.882438,175447,1.964864865,804,322,0
bobkilmister,4,1,22,3.272358986,48,101.7291667,583.4375,27480,3923.660822,28005,14.70212766,134,132,0
Philippa4Pembs,4,0.129888943,25,0.89692319,269,127.3510381,561.5900531,101238,3518.38851,1163053,0.223188406,330,379,0
MpHendrick,4,0.861823362,37,2.566937733,605,129.0612536,351.6239316,23441,1904.866498,246840,0.987161198,3125,1065,0
MercerRyanJ,4,1.7825,49,4.468242803,713,115.835,99.4425,14997,851.4059118,39777,1.827067669,1226,1124,0
DrJennyWoods,4,1.335164835,25,2.809476649,243,98.41208791,41.79120879,4201,321.3603645,7606,4.027624309,1559,2060,0
AllanKnox4RV,4,1.662337662,15,2.316571524,128,118.8831169,59.51948052,804,163.5555913,4583,0.263157895,,,0
ZacGoldsmith,4,26.6351243,1624,84.56248541,33214,119.5332799,105.8099439,29073,897.0259504,131945,0.331460674,5000,1029,0
Peter4MP,4,0.574468085,4,0.954526674,81,108.9007092,39.71631206,1780,196.632116,5600,0.25,93,135,0
KevinBarronMP,4,4.8767507,544,22.07420494,3482,124.9271709,77.67647059,18542,821.8216616,55461,0.852734923,3362,290,0
claire4rugby,4,0.088091354,12,0.786554079,54,128.7389886,392.0652529,36155,2336.801817,240336,1.176470588,457,331,0
chrisclarkcpfc,4,0.669112252,30,1.972624388,912,117.6456346,518.5062362,150383,6021.553898,706724,0.535242291,1494,3096,0
JackPCarrington,4,0.274509804,5,0.794057127,14,129.5294118,9.490196078,173,30.1846426,484,14.52,102,388,0
ClapcoteS,4,7.182692308,67,9.918673553,747,126.4711538,334.6153846,6764,1129.550398,34800,2.436893204,256,266,0
daniel4shrews,4,0.116438356,3,0.43020024,17,119.1438356,416.5136986,11716,1512.69262,60811,4.724137931,27,88,0
MicalmusRolfe,4,0.816793893,12,2.029558395,107,109.259542,945.8778626,67256,6065.994696,123910,2.646153846,488,668,0
Mad_Mike_Young,4,1.4,8,1.925270544,21,76.6,0.733333333,4,1.123486636,11,3.428571429,78,35,0
lincsgreenparty,4,0.568458781,77,3.323449021,793,131.7784946,224.855914,14851,948.8878455,313674,0.510043042,1372,313,0
VoteGreenHarman,4,0.764705882,6,1.201930397,104,108.7205882,323.0073529,22991,2026.298344,43929,0.207407407,52,30,0
simonsaggers,4,1.090909091,8,1.67628081,72,110.5151515,5.787878788,179,22.34408277,382,11.04615385,730,1399,0
MartenKats,4,0.902970297,51,3.428548041,456,117.4970297,467.6594059,44767,2726.256097,236168,0.166666667,1027,456,0
LNethsingha,4,0.640077821,20,2.03969098,329,124.1128405,736.8891051,104701,5606.944193,378761,0.076023392,1044,457,0
chrisj_brown,4,0.822580645,11,2.181477699,51,126.7419355,274.483871,6158,908.7328424,17018,11.06557377,200,182,0
AndrewAAD,4,0.137931034,8,0.745444615,24,116.4252874,562.9597701,23987,2097.392991,97955,4.138728324,63,81,0
pdehoest,4,0.727272727,16,1.464773424,248,120.9442815,644.9853372,105066,6252.887557,219940,2.094117647,132,92,0
trussliz,4,8.773925104,426,26.09547577,6326,121.7170596,31.03606103,835,75.14052542,22377,1.004166667,5000,1253,0
libdemdaisy,4,1.429538462,128,6.061133794,2323,109.2615385,34.54707692,6349,258.6529158,56139,0.448891626,4431,3027,0
JackEEaston,4,0.604316547,7,1.103419831,84,118.8848921,2.726618705,171,14.66057492,379,5.02173913,107,61,0
jacksonngUK,4,0.446753247,36,2.302544297,172,128.5324675,365.4,52545,2771.112642,140679,1.8828125,1369,1003,0
JessNorthey,4,1.146341463,11,2.571522996,47,121.2926829,68.85365854,804,164.0601557,2823,17.8,136,81,0
BoudicaM,4,0.20754717,4,0.654692512,11,93.9245283,69.13207547,2314,346.2146263,3664,13.36538462,88,58,0
ACunninghamMP,4,1.974489796,73,6.827642065,1548,130.9528061,292.8660714,18814,1078.344506,229607,0.114942529,5000,924,0
emmatweet10,4,0,0,0,0,89.62068966,19.24137931,460,83.89511316,558,19.53571429,27,80,0
DaveTheBrief,4,2.297822706,487,14.88101941,5910,113.0206065,313.3837481,108908,2891.824003,806023,0.169194866,917,1494,0
PaulWilliamsMP,4,7.344262295,107,13.86060807,1344,117.5027322,154.6994536,26174,1929.00256,28310,3.791208791,5000,1223,0
Andi_Mohr,4,0.347988077,29,1.328493642,467,120.9456036,1017.806259,97594,5674.351426,1365896,0.182699478,457,669,0
ClaireHiscott,4,0.635416667,54,2.377497773,610,127.5270833,38.28541667,5809,244.1433958,36754,0.753910323,1340,777,0
SLunnon1,4,0.593175853,65,2.379065663,904,125.1423885,146.4796588,22587,1041.313317,223235,0.478660538,790,494,0
theresecoffey,4,3.392676768,201,10.71396224,2687,115.6691919,232.2058081,49673,2112.008906,183907,0.237673831,5000,517,0
RobPocock1,4,1.110303831,91,3.388396087,1681,118.2906209,76.88309115,24408,1056.91713,116401,0.48182419,1312,45,0
greenclairejp,4,0.194508009,15,0.908221814,85,119.2448513,189.1441648,18722,1210.38615,82656,0.071100917,150,295,0
DansBoucher,4,0.371287129,7,1.022406076,150,128.3985149,77.48019802,9858,589.6232705,31302,1.786600496,356,387,0
MikeEOCarroll,4,1.690789474,111,9.640398518,257,125.4671053,129.125,3796,500.9135774,19627,1.463576159,64,129,0
SamJRushworth,4,0.911945813,28,2.341056803,1481,120.395936,527.5689655,440270,11204.09097,856772,0.194701171,1772,858,0
TauntonGreens,4,0.53100159,26,1.919958544,334,119.7599364,161.1653418,13026,804.3411002,101373,1.159235669,1482,1104,0
BrianMead4MP,4,0.1,2,0.351188458,6,131.8333333,1933.9,18055,3385.40285,116034,0.457627119,43,70,0
DrRosena,4,27.63103448,2419,127.1514508,16026,128.9086207,217.012069,31021,1916.222213,125867,0.141623489,5000,4322,0
GreenTooting,4,0.328726186,51,2.188597557,880,130.6339186,505.1946208,225278,5316.820309,1352406,0.142376682,1242,516,0
DanWatkins,4,3.692832765,95,7.228322883,8656,117.274744,34.12627986,7560,315.1884821,79992,0.258642766,3242,1079,0
NickTorfaenMP,4,3.702230844,163,8.896025381,7634,113.4689622,57.33802134,18684,725.8117104,118231,0.264919942,5000,3710,0
SNewtonUK,4,0.850767085,21,2.031492666,610,126.2970711,17.11297071,1048,84.63024713,12270,0.991620112,5000,1402,0
tbisdee,4,0.23,4,0.63015871,23,116.15,4206.39,208670,21984.28818,420639,7.060606061,83,226,0
CllrNickVarley,4,0.9566787,413,12.74499692,1060,115.4530686,166.4431408,40112,1634.292531,184419,0.617886179,371,587,0
ThyPirateDave,4,0.935483871,38,2.421149872,1160,111.1653226,54.12822581,35531,1240.021713,67119,0.123486683,530,586,0
GreenPartyAJ,4,0.62601626,11,1.664543561,154,128.1422764,49.28861789,4873,343.1105235,12125,1.355102041,134,215,0
AnthonyMangnal1,4,1.275862069,11,2.405404142,37,125.2758621,27.68965517,662,120.2879028,803,1.071428571,305,628,0
FaisalRashid6,4,1.019590383,21,1.846169776,1145,99.70881567,4.626001781,851,35.78083232,5195,0.647950089,2925,693,0
ChrisCopeman,4,0.244897959,8,1.152293405,12,122.6938776,380.6938776,6241,981.7412104,18654,14.25,60,62,0
GrahamEvans,4,0.805477245,47,2.741445561,2000,126.4929521,377.2420459,218526,5495.803005,936692,0.151490733,5000,2477,0
PeterBoneUK,4,4.727799228,462,27.66458714,2449,124.8262548,45.85135135,3460,175.6427884,23751,1.406189555,5000,148,0
voteandreawatts,4,0.653631285,28,2.134480351,234,127.7793296,707.7905028,18722,1881.590235,253389,0.081232493,136,211,0
wellsmp,4,0.417624521,17,1.267753507,109,133.2681992,111.210728,4726,513.6875156,29026,2.776923077,221,409,0
JohnHealey_MP,4,11.14812332,915,41.9095658,16633,124.9081769,35.41689008,1983,129.3678606,52842,0.488933602,5000,221,0
FloClucas,4,0.64091197,75,2.936675675,1012,107.0620646,848.1032299,207535,7455.154753,1339155,0.077313054,352,99,0
AlexWilliams175,4,1.222303207,68,3.665416097,1677,116.1690962,27.82434402,4988,191.2721617,38175,0.531728665,2840,3091,0
JoHayesLibDem,4,1.192640693,57,4.094620845,1102,112.3917749,677.3365801,227795,9113.253973,625859,0.174431203,1894,1173,0
amybertaut,4,0.344155844,26,1.542026647,371,121.1252319,2673.14564,410286,17773.12696,2881651,0.674094708,799,2908,0
ClarkVasey,4,0.487664474,33,1.839759836,593,131.625,128.4416118,17242,621.5614555,156185,0.587654321,341,138,0
hazel_thorpe,4,0.078651685,8,0.438088508,133,127.4748669,290.4967475,72481,2320.875592,491230,0.061538462,734,728,0
stevekguy,4,0.719298246,32,3.138635227,82,110.877193,546.5263158,38054,3580.571897,62304,1.026548673,469,1849,0
BWallaceMP,4,1.616099071,491,17.03572368,1566,119.2249742,311.8421053,49235,2463.522808,302175,0.693181818,4442,262,0
mikebs1966,4,0.020833333,1,0.142826138,1,121.6458333,303.0208333,8600,1220.851811,14545,15.10638298,26,54,0
jamesblanchard,4,2.540772532,89,8.885505065,592,113.806867,21.84978541,3734,245.4753097,5091,3.047413793,805,705,0
bennison_andrew,3,1.189189189,13,2.93015854,44,103.2702703,1.513513514,21,3.651150294,56,15.91666667,47,78,0
GutoAberconwy,3,0.069277108,7,0.463767399,23,120.4668675,42.63554217,11205,616.2505722,14155,0.966767372,1531,41,0
NHA_Banbury,3,0.36894658,51,2.364273579,739,124.1817274,228.2421368,34036,1491.759778,457169,0.363136863,787,1472,0
_Chris_Coghlan,3,0.993939394,12,2.067048752,164,117.2848485,38.3030303,2153,232.2866156,6320,4.219512195,3613,2885,0
LoisDavisGreen,3,1.261538462,5,1.480924068,82,129.2615385,61.41538462,1051,165.1783085,3992,0.4375,134,125,0
JaneEllison,3,3.134361233,185,9.662852249,5692,135.1046256,215.751652,75241,2297.295771,391805,0.401101928,5000,545,0
_jamesenglish,3,2.555555556,13,3.556249932,115,136.5333333,117.4,2173,378.3635172,5283,16.54545455,196,167,0
BedfordVann,3,0.40981241,29,1.665777516,852,118.6854257,521.8677249,338548,8807.243207,1084963,0.292107796,1908,1728,0
HazelLegge,3,0.53125,6,1.298662172,17,115.75,9.8125,172,29.55866783,314,17.22580645,405,299,0
ClareBaileyGPNI,3,4.678207739,537,25.16799591,6891,114.6340801,32.69721656,12472,430.5512397,48163,0.083559783,5000,2216,0
coyleneil,3,9.112021858,431,28.94640833,6670,129.1775956,46.67896175,2772,222.9404144,34169,0.086183311,5000,3659,0
Bayliss4BB,3,1.483253589,39,3.371844715,310,114.3014354,81.72727273,9895,739.653939,17081,0.168269231,233,313,0
sweetjayne,3,0.754098361,30,2.881004707,92,121.3770492,1090.54918,51812,6122.96917,133047,0.305785124,132,129,0
SquireCaroline,3,1.595348837,20,3.217535782,343,125.7069767,80.74418605,5347,419.1637352,17360,0.182242991,714,976,0
JackDromeyMP,3,10.92998586,637,31.7919117,15455,133.4476662,737.3670438,852020,22689.21607,1042637,0.260438783,5000,3446,0
KefentseDennis,3,0.30620985,11,0.989464839,143,111.8201285,526.9186296,98818,5332.846431,246071,1.070815451,338,623,0
HelenGoodmanMP,3,2.313157895,792,29.05365881,1758,119.55,810.3223684,227802,9411.764882,615845,0.184453228,5000,1434,0
mozdog94,3,0.647737356,27,1.984668774,730,92.46761313,3922.462289,3622875,108046.1185,4420615,0.635879218,566,627,0
PaulWhiteB43,3,0.035310734,4,0.249624666,25,101.6144068,99.38135593,21458,1086.011271,70362,1.031117397,2012,1201,0
peterfor2017,3,0.41,8,1.273538378,41,121.21,380.92,10532,1277.784651,38092,6.97979798,646,703,0
Tom_Smith26,3,1.256124722,44,3.227645634,564,109.1291759,810.9933185,256958,12164.14383,364136,1.622767857,620,291,0
LizTwistMP,3,1.272727273,16,3.233093343,70,126.1272727,218.9454545,2798,456.4765221,12042,0.759259259,1456,435,0
DawnFurness,3,0.204545455,4,0.659874143,9,109.0909091,347.7045455,8618,1328.72486,15299,13.02325581,659,478,0
RossShippy,3,0.932603201,47,3.251674218,1107,124.4844145,57.210615,9437,340.6512462,67909,0.544688027,730,913,0
